"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","cacheControl","expires","jpeg_scan_count","score_progressive_jpeg",
"23.54.150.122","64","","","-1","-1","Image","3","5383","5548","","1","","-1","5443","https://static.yieldmo.com/images/ad-choices.svg","3","5443","200","105","","1293","4","425","","181105_Q0_W","5386","58","5387","100","2592000","699","5548","56","GET","699","","","0.113","-1","-1","static.yieldmo.com","100","-1","about:srcdoc","20","5249","/images/ad-choices.svg","100","","Akamai","5612","5548","5606","5606","5612","6","5383","5612","228","29","30","1","1","http/1.1","low","image/svg+xml","","","private, max-age=2592000","","","",
"54.210.236.153","81","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://ads.yieldmo.com/v000/t_tkr/ev?type=dl&dltime=8&fver=5.6.3-F6-9-10-14-15-16-18-34-36-38-40-43-44-45-46-B366&imp=6078382932617030656&plid=1768188866097480928&pvid=2076366025466153459&pft=1541380118431&x=999999&y=999999&pvt=1541380118737&stime=1541380119540&etime=1541380119561","-1","-1","204","-1","","68","2","202","","181105_Q0_W","-1","43","-1","-1","","0","5562","-1","GET","0","","23875","0.114","-1","-1","ads.yieldmo.com","-1","-1","https://static.yieldmo.com/ym.m2.js","18","5561","/v000/t_tkr/ev?type=dl&dltime=8&fver=5.6.3-F6-9-10-14-15-16-18-34-36-38-40-43-44-45-46-B366&imp=6078382932617030656&plid=1768188866097480928&pvid=2076366025466153459&pft=1541380118431&x=999999&y=999999&pvt=1541380118737&stime=1541380119540&etime=1541380119561","-1","","","5643","5562","5605","5605","5643","38","5562","5643","81","30","31","1","1","h2","medium","","","","","","","",
"","411","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://idsync.rlcdn.com/397286.gif?partner_uid=7a94928469b669987e9c","-1","-1","307","-1","","395","2","0","","181105_Q0_W","-1","411","-1","-1","","0","5717","-1","GET","0","","29935","0.115","-1","-1","idsync.rlcdn.com","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","-1","5717","/397286.gif?partner_uid=7a94928469b669987e9c","-1","","","6128","5717","6128","6128","6128","0","5717","6128","411","31","32","1","1","","","","","","no-cache, no-store","","","",
"","345","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=yieldmo_dbm&google_cm&pn_id=c","-1","-1","302","-1","","1034","2","0","","181105_Q0_W","-1","345","-1","-1","","0","5719","-1","GET","296","","30145","0.116","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","-1","5719","/pixel?google_nid=yieldmo_dbm&google_cm&pn_id=c","-1","","","6064","5719","6064","6064","6064","0","5719","6064","345","32","33","1","1","","","text/html; charset=UTF-8","","","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","247","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://match.adsrvr.org/track/cmf/generic?ttd_pid=yieldmo&ttd_tpi=1&ttd_puid=7a94928469b669987e9c&gdpr=0","-1","-1","302","-1","","813","2","0","","181105_Q0_W","-1","247","-1","-1","","0","5780","-1","GET","241","","30145","0.117","-1","-1","match.adsrvr.org","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","-1","5780","/track/cmf/generic?ttd_pid=yieldmo&ttd_tpi=1&ttd_puid=7a94928469b669987e9c&gdpr=0","-1","","","6027","5780","6027","6027","6027","0","5780","6027","247","33","34","1","1","","","text/html","","","private,no-cache, must-revalidate","","","",
"34.196.158.70","51","70","","-1","100","","3","-1","-1","","1","","-1","-1","https://match.adsrvr.org/track/cmb/generic?ttd_pid=yieldmo&ttd_tpi=1&ttd_puid=7a94928469b669987e9c&gdpr=0","-1","-1","200","-1","0","423","3","360","","181105_Q0_W","-1","49","-1","-1","","311","6026","-1","GET","70","","","0.117.1","-1","-1","match.adsrvr.org","100","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","22","6026","/track/cmb/generic?ttd_pid=yieldmo&ttd_tpi=1&ttd_puid=7a94928469b669987e9c&gdpr=0","-1","","","6077","6026","6075","6075","6077","2","6026","6077","51","34","35","1","1","h2","low","image/gif","","","private,no-cache, must-revalidate","","","",
"","65","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=yieldmo_dbm&google_cm=&pn_id=c&google_tc=","-1","-1","302","-1","","964","3","0","","181105_Q0_W","-1","65","-1","-1","","0","6063","-1","GET","257","","","0.116.1","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","-1","6063","/pixel?google_nid=yieldmo_dbm&google_cm=&pn_id=c&google_tc=","-1","","","6128","6063","6128","6128","6128","0","6063","6128","65","35","36","1","1","","","text/html; charset=UTF-8","","","no-cache, must-revalidate","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","74","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://idsync.rlcdn.com/1000.gif?memo=COafGBIfChsIARCGbhoUN2E5NDkyODQ2OWI2Njk5ODdlOWMQABoNCJiw_t4FEgUI6AcQAEIASgA","-1","-1","307","-1","","364","3","0","","181105_Q0_W","-1","74","-1","-1","","0","6128","-1","GET","0","","","0.115.1","-1","-1","idsync.rlcdn.com","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","-1","6128","/1000.gif?memo=COafGBIfChsIARCGbhoUN2E5NDkyODQ2OWI2Njk5ODdlOWMQABoNCJiw_t4FEgUI6AcQAEIASgA","-1","","","6202","6128","6202","6202","6202","0","6128","6202","74","36","37","1","1","","","","","","no-cache, no-store","","","",
"54.210.236.153","65","43","","-1","100","","3","-1","-1","","1","","-1","-1","https://ads.yieldmo.com/v000/sync?pn_id=c&google_error=3","-1","-1","200","-1","0","305","3","458","","181105_Q0_W","-1","58","-1","-1","","596","6129","-1","GET","43","","","0.116.2","-1","-1","ads.yieldmo.com","100","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","15","6129","/v000/sync?pn_id=c&google_error=3","-1","","","6194","6129","6187","6187","6194","7","6129","6194","65","37","38","1","1","h2","low","image/gif","","","","","","",
"","58","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://match.adsrvr.org/track/cmf/generic?ttd_pid=liveramp","-1","-1","302","-1","","675","3","0","","181105_Q0_W","-1","58","-1","-1","","0","6201","-1","GET","149","","","0.115.2","-1","-1","match.adsrvr.org","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","-1","6201","/track/cmf/generic?ttd_pid=liveramp","-1","","","6259","6201","6259","6259","6259","0","6201","6259","58","38","39","1","1","","","text/html","","","private,no-cache, must-revalidate","","","",
"34.196.158.70","69","70","","-1","100","","3","-1","-1","","1","","-1","-1","https://match.adsrvr.org/track/cmb/generic?ttd_pid=liveramp","-1","-1","200","-1","0","423","3","429","","181105_Q0_W","-1","67","-1","-1","","219","6259","-1","GET","70","","","0.115.3","-1","-1","match.adsrvr.org","100","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#7a94928469b669987e9c","22","6259","/track/cmb/generic?ttd_pid=liveramp","-1","","","6328","6259","6326","6326","6328","2","6259","6328","69","39","40","1","1","h2","low","image/gif","","","private,no-cache, must-revalidate","","","",
