"ip_addr","load_ms","protocol","image_total","minify_save","score_cookies","score_compress","priority","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","is_base_page","bytesIn","initiator_line","bytesOut","minify_total","contentEncoding","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","expires","jpeg_scan_count","score_progressive_jpeg",
"141.211.243.251","323","http/1.1","11708","","-1","100","low","Image","3","604","759","image/jpeg","","1","","-1","653","https://umich.edu/includes/image/type/gallery/id/72/name/DIL-6Aug13-Slideshow%28030%29.jpg/width/152/height/152/mode/minfit/","28","653","200","106","0","","12133","59","582","","","181105_G4_G","632","56","633","0","0","11708","760","20","GET","11708","","","0.16","-1","-1","umich.edu","100","-1","https://umich.edu/","3","492","/includes/image/type/gallery/id/72/name/DIL-6Aug13-Slideshow%28030%29.jpg/width/152/height/152/mode/minfit/","0","","","1083","760","816","816","1083","267","604","1083","477","4","5","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","0",
"141.211.243.251","322","http/1.1","13266","","-1","100","low","Image","3","512","762","image/jpeg","","1","","-1","654","https://umich.edu/includes/image/type/gallery/id/7/name/DIL-17Apr12-Slideshow%28024%29.jpg/width/152/height/152/mode/minfit/","116","654","200","108","0","","13692","59","582","","","181105_G4_G","628","74","633","0","0","13266","762","21","GET","13266","","","0.15","-1","-1","umich.edu","100","-1","https://umich.edu/","4","491","/includes/image/type/gallery/id/7/name/DIL-17Apr12-Slideshow%28024%29.jpg/width/152/height/152/mode/minfit/","0","","","1084","762","836","836","1084","248","512","1084","567","5","6","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","0",
"141.211.243.251","209","http/1.1","7344","","-1","100","low","Image","3","500","764","image/jpeg","","1","","-1","656","https://umich.edu/includes/image/type/gallery/id/110/name/ResearchDIL-19Aug14_DM%28074%29.jpg/width/152/height/152/mode/minfit/","131","656","200","108","0","","7722","59","585","","","181105_G4_G","631","81","635","0","0","7344","764","21","GET","7344","","","0.14","-1","-1","umich.edu","100","-1","https://umich.edu/","2","491","/includes/image/type/gallery/id/110/name/ResearchDIL-19Aug14_DM%28074%29.jpg/width/152/height/152/mode/minfit/","0","","","973","764","845","845","973","128","500","973","469","6","7","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","50",
"141.211.243.251","573","http/1.1","16277","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/46/name/DIL24Oct11-Slideshow_PS%28047%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","16705","59","585","","","181105_G4_G","-1","29","-1","0","0","16277","790","-1","GET","16277","","","0.22","-1","-1","umich.edu","100","-1","https://umich.edu/","1","494","/includes/image/type/gallery/id/46/name/DIL24Oct11-Slideshow_PS%28047%29.jpg/width/152/height/152/mode/minfit/","0","","","1363","790","819","819","1363","544","790","1363","573","7","8","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","0",
"141.211.243.251","532","http/1.1","14679","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/includes/image/type/gallery/id/48/name/DIL24Oct11-Slideshow_PS%28052%29.jpg/width/152/height/152/mode/minfit/","-1","-1","200","-1","0","","15107","59","585","","","181105_G4_G","-1","92","-1","0","0","14679","829","-1","GET","14679","","","0.23","-1","-1","umich.edu","100","-1","https://umich.edu/","2","495","/includes/image/type/gallery/id/48/name/DIL24Oct11-Slideshow_PS%28052%29.jpg/width/152/height/152/mode/minfit/","0","","","1361","829","921","921","1361","440","829","1361","532","8","9","1","1","public","Sun, 18 Nov 2018 19:54:54 EST","1","0",
"141.211.243.251","457","http/1.1","3724","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/includes/panels/gallery/images/block-m-maize.png","-1","-1","200","-1","0","","4012","59","574","","","181105_G4_G","-1","89","-1","-1","","3724","908","-1","GET","3724","","","0.11","-1","-1","umich.edu","100","-1","https://umich.edu/","3","485","/includes/panels/gallery/images/block-m-maize.png","-1","","","1365","908","997","997","1365","368","908","1365","457","9","10","1","1","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:54 EST","","",
"141.211.243.251","458","http/1.1","19610","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/includes/panels/gallery/images/24-hours.png","-1","-1","200","-1","0","","19943","59","569","","","181105_G4_G","-1","89","-1","-1","","19610","908","-1","GET","19610","","","0.12","-1","-1","umich.edu","100","-1","https://umich.edu/","4","485","/includes/panels/gallery/images/24-hours.png","-1","","","1366","908","997","997","1366","369","908","1366","458","10","11","1","1","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:54 EST","","",
"141.211.243.251","446","http/1.1","9373","","-1","100","low","Image","3","-1","-1","image/jpeg","","1","","-1","-1","https://umich.edu/skins/um2013/media/images/CampusSafetyLogo.jpg","-1","-1","200","-1","0","","9707","59","572","","","181105_G4_G","-1","37","-1","-1","","9373","926","-1","GET","9373","","","0.44","-1","-1","umich.edu","100","-1","https://umich.edu/","1","499","/skins/um2013/media/images/CampusSafetyLogo.jpg","-1","","","1372","926","963","963","1372","409","926","1372","446","11","12","1","1","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:54 EST","1","50",
"141.211.243.251","441","http/1.1","9110","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/skins/um2013/media/images/trans_reporting_logo.png","-1","-1","200","-1","0","","9443","59","576","","","181105_G4_G","-1","30","-1","-1","","9110","927","-1","GET","9110","","","0.43","-1","-1","umich.edu","100","-1","https://umich.edu/","2","499","/skins/um2013/media/images/trans_reporting_logo.png","-1","","","1368","927","957","957","1368","411","927","1368","441","12","13","1","1","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:54 EST","","",
"141.211.243.251","293","http/1.1","7897","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/skins/um2013/media/images/umich-logo.png","-1","-1","200","-1","0","","8185","756","566","","","181105_G4_G","-1","32","-1","-1","","7897","1077","-1","GET","7897","","","0.53","-1","-1","umich.edu","100","-1","https://umich.edu/","3","672","/skins/um2013/media/images/umich-logo.png","-1","","","1370","1077","1109","1109","1370","261","1077","1370","293","13","14","1","1","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:54 EST","","",
"141.211.243.251","293","http/1.1","11950","","-1","100","low","Image","3","-1","-1","image/png","","1","","-1","-1","https://umich.edu/media/images/infographics/schools-colleges.png","-1","-1","200","-1","0","","12283","756","572","","","181105_G4_G","-1","28","-1","-1","","11950","1078","-1","GET","11950","","","0.55","-1","-1","umich.edu","100","-1","https://umich.edu/","4","674","/media/images/infographics/schools-colleges.png","-1","","","1371","1078","1106","1106","1371","265","1078","1371","293","14","15","1","1","no-cache, must-revalidate","Sun, 18 Nov 2018 19:54:54 EST","","",
"173.194.223.100","361","h2","35","","-1","100","low","Image","3","994","1290","image/gif","","1","","-1","1052","https://www.google-analytics.com/collect?v=1&_v=j71&aip=1&a=993414767&t=pageview&_s=1&dl=https%3A%2F%2Fumich.edu%2F&ul=en-us&de=UTF-8&dt=University%20of%20Michigan&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=QACAAEAB~&jid=&gjid=&cid=94236667.1541379273&tid=UA-725196-12&_gid=1303236154.1541379273&z=1380646945","2","1052","200","238","0","","394","14","408","","","181105_G4_G","996","96","997","100","","35","1304","55","GET","35","","84","0.59","-1","-1","www.google-analytics.com","100","-1","https://www.google-analytics.com/analytics.js","5","948","/collect?v=1&_v=j71&aip=1&a=993414767&t=pageview&_s=1&dl=https%3A%2F%2Fumich.edu%2F&ul=en-us&de=UTF-8&dt=University%20of%20Michigan&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=QACAAEAB~&jid=&gjid=&cid=94236667.1541379273&tid=UA-725196-12&_gid=1303236154.1541379273&z=1380646945","-1","","Google","1665","1304","1400","1400","1665","265","994","1665","656","15","16","1","1","no-cache, no-store, must-revalidate","Mon, 01 Jan 1990 00:00:00 GMT","","",
"","481","","","","-1","-1","","Document","3","-1","-1","text/html;charset=utf-8","","1","","-1","-1","https://syndication.twitter.com/i/jot","-1","-1","302","-1","","","629","","0","","","181105_G4_G","-1","481","-1","-1","","0","2291","-1","POST","0","","","0.73","-1","-1","syndication.twitter.com","-1","-1","","-1","2291","/i/jot","-1","","","2772","2291","2772","2772","2772","0","2291","2772","481","16","17","1","1","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","Tue, 31 Mar 1981 05:00:00 GMT","","",
"","165","","","","-1","-1","","Document","3","-1","-1","text/html; charset=utf-8","","1","","-1","-1","https://platform.twitter.com/jot.html","-1","-1","200","-1","","","438","","0","","","181105_G4_G","-1","151","-1","100","","80","2772","-1","GET","80","","","0.73.1","-1","-1","platform.twitter.com","100","-1","","-1","2772","/jot.html","-1","","Edgecast","2937","2772","2923","2923","2937","14","2772","2937","165","17","18","1","1","public, max-age=315360000","","","",
