"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","cacheControl","protocol","priority","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"157.240.2.35","203","44","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://www.facebook.com/tr?id=1901136573502950&ev=PageView&cd[order_id]=0-e6c35485-4b4e-4e5b-b9d4-0cbc6360d11d","-1","-1","200","-1","0","418","642","575","","181105_EE_C","-1","202","-1","100","","44","3125","-1","GET","44","","","0.41.1","-1","-1","www.facebook.com","100","-1","https://www.spotify.com/us/","4","3125","/tr?id=1901136573502950&ev=PageView&cd[order_id]=0-e6c35485-4b4e-4e5b-b9d4-0cbc6360d11d","-1","","Facebook","3328","3125","3327","3327","3328","1","3125","3328","203","28","29","1","1","no-cache, must-revalidate, max-age=0","h2","low","","","Mon, 05 Nov 2018 00:49:13 GMT","","",
"","550","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://adservice.google.com/ddm/fls/i/src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","-1","302","-1","","745","","0","","181105_EE_C","-1","550","-1","-1","","0","3157","-1","GET","0","","","0.53","-1","-1","adservice.google.com","-1","-1","","-1","3157","/ddm/fls/i/src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","","3707","3157","3707","3707","3707","0","3157","3707","550","29","30","1","1","no-cache, must-revalidate","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","493","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://dpm.demdex.net/ibs:dpid=125310&dpuuid=0-bfe5a373-6323-4979-9fd1-f8bf577cbba7&redir=https%3A%2F%2Ft.myvisualiq.net%2Fsync%3Fprid%3DAOEPNR1%26ao%3D0%26pruuid%3D%24%7BDD_UUID%7D","-1","-1","302","-1","","657","642","0","","181105_EE_C","-1","493","-1","-1","","0","3161","-1","GET","0","","","0.38.1","-1","-1","dpm.demdex.net","-1","-1","https://www.spotify.com/us/","-1","3161","/ibs:dpid=125310&dpuuid=0-bfe5a373-6323-4979-9fd1-f8bf577cbba7&redir=https%3A%2F%2Ft.myvisualiq.net%2Fsync%3Fprid%3DAOEPNR1%26ao%3D0%26pruuid%3D%24%7BDD_UUID%7D","-1","","","3654","3161","3654","3654","3654","0","3161","3654","493","30","31","1","1","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","","","","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"157.240.2.35","110","44","","-1","100","Image","3","-1","-1","image/gif","","1","","-1","-1","https://www.facebook.com/tr/?id=1483047915331997&ev=Microdata&dl=https%3A%2F%2Fwww.spotify.com%2Fus%2F&rl=&if=false&ts=1541378953530&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Atitle%22%3A%22Music%20for%20everyone.%22%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.spotify.com%2Fus%2F%22%2C%22og%3Aimage%22%3A%22http%3A%2F%2Fwww.scdn.co%2Fi%2F_global%2Fopen-graph-default.png%22%2C%22og%3Aimage%3Asecure_url%22%3A%22https%3A%2F%2Fwww.scdn.co%2Fi%2F_global%2Fopen-graph-default.png%22%2C%22og%3Adescription%22%3A%22Spotify%20is%20all%20the%20music%20you%E2%80%99ll%20ever%20need.%22%7D&cd[Meta]=%7B%22title%22%3A%22Music%20for%20everyone%20-%20Spotify%22%2C%22meta%3Adescription%22%3A%22Spotify%20is%20a%20digital%20music%20service%20that%20gives%20you%20access%20to%20millions%20of%20songs.%22%2C%22meta%3Akeywords%22%3A%22Spotify%2C%20music%2C%20online%2C%20listen%2C%20streaming%2C%20play%2C%20digital%2C%20album%2C%20artist%2C%20playlist%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=375&sh=667&v=2.8.32&r=stable&ec=1&o=30&fbp=fb.1.1541378882537.1723176582&it=1541378952788&coo=false&es=automatic","-1","-1","200","-1","0","418","25","816","","181105_EE_C","-1","25","-1","100","","44","3309","-1","GET","44","","20846","0.56","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","4","3307","/tr/?id=1483047915331997&ev=Microdata&dl=https%3A%2F%2Fwww.spotify.com%2Fus%2F&rl=&if=false&ts=1541378953530&cd[Schema.org]=%5B%5D&cd[OpenGraph]=%7B%22og%3Atitle%22%3A%22Music%20for%20everyone.%22%2C%22og%3Atype%22%3A%22website%22%2C%22og%3Aurl%22%3A%22https%3A%2F%2Fwww.spotify.com%2Fus%2F%22%2C%22og%3Aimage%22%3A%22http%3A%2F%2Fwww.scdn.co%2Fi%2F_global%2Fopen-graph-default.png%22%2C%22og%3Aimage%3Asecure_url%22%3A%22https%3A%2F%2Fwww.scdn.co%2Fi%2F_global%2Fopen-graph-default.png%22%2C%22og%3Adescription%22%3A%22Spotify%20is%20all%20the%20music%20you%E2%80%99ll%20ever%20need.%22%7D&cd[Meta]=%7B%22title%22%3A%22Music%20for%20everyone%20-%20Spotify%22%2C%22meta%3Adescription%22%3A%22Spotify%20is%20a%20digital%20music%20service%20that%20gives%20you%20access%20to%20millions%20of%20songs.%22%2C%22meta%3Akeywords%22%3A%22Spotify%2C%20music%2C%20online%2C%20listen%2C%20streaming%2C%20play%2C%20digital%2C%20album%2C%20artist%2C%20playlist%22%7D&cd[DataLayer]=%5B%5D&cd[JSON-LD]=%5B%5D&sw=375&sh=667&v=2.8.32&r=stable&ec=1&o=30&fbp=fb.1.1541378882537.1723176582&it=1541378952788&coo=false&es=automatic","-1","","Facebook","3419","3309","3334","3334","3419","85","3309","3419","110","31","32","1","1","no-cache, must-revalidate, max-age=0","h2","low","","","Mon, 05 Nov 2018 00:49:13 GMT","","",
"","181","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://idsync.rlcdn.com/420356.gif?partner_uid=0-a14feaa0-9536-4787-b4d3-5c3f56f3f79b","-1","-1","307","-1","","444","642","0","","181105_EE_C","-1","181","-1","-1","","0","3326","-1","GET","0","","","0.36.2","-1","-1","idsync.rlcdn.com","-1","-1","https://www.spotify.com/us/","-1","3326","/420356.gif?partner_uid=0-a14feaa0-9536-4787-b4d3-5c3f56f3f79b","-1","","","3507","3326","3507","3507","3507","0","3326","3507","181","32","33","1","1","no-cache, no-store","","","","","","","",
"","461","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://tags.bluekai.com/site/21398?id=0-cd38b283-2748-44ba-84f4-de661878dfef","-1","-1","302","-1","","532","642","0","","181105_EE_C","-1","461","-1","-1","","0","3329","-1","GET","0","","","0.37.1","-1","-1","tags.bluekai.com","-1","-1","https://www.spotify.com/us/","-1","3329","/site/21398?id=0-cd38b283-2748-44ba-84f4-de661878dfef","-1","","","3790","3329","3790","3790","3790","0","3329","3790","461","33","34","1","1","","","","","","","","",
"","438","","","-1","-1","","3","-1","-1","image/gif","","1","","-1","-1","https://loadus.exelator.com/load/?p=204&g=1260&buid=0-ade20214-7c52-48af-910f-23de32a81414","-1","-1","302","-1","","885","642","0","","181105_EE_C","-1","438","-1","-1","","0","3329","-1","GET","0","","","0.39.1","-1","-1","loadus.exelator.com","-1","-1","https://www.spotify.com/us/","-1","3329","/load/?p=204&g=1260&buid=0-ade20214-7c52-48af-910f-23de32a81414","-1","","","3767","3329","3767","3767","3767","0","3329","3767","438","34","35","1","1","no-cache","","","","","","","",
"199.16.156.11","305","65","","-1","100","Image","3","-1","-1","image/gif;charset=utf-8","0","1","","100","-1","https://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nz9p8&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","-1","200","-1","0","687","1","120","","181105_EE_C","-1","92","-1","100","","43","3354","-1","GET","65","65","4219","0.54","-1","-1","t.co","100","-1","https://static.ads-twitter.com/oct.js","10","3171","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nz9p8&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","","Twitter","3659","3354","3446","3446","3659","213","3354","3659","305","35","36","1","1","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","h2","low","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"199.16.156.11","303","65","","-1","100","Image","3","-1","-1","image/gif;charset=utf-8","0","1","","100","-1","https://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nvi9b&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","-1","200","-1","0","687","1","120","","181105_EE_C","-1","92","-1","100","","43","3355","-1","GET","65","65","4219","0.55","-1","-1","t.co","100","-1","https://static.ads-twitter.com/oct.js","10","3172","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=nvi9b&events=%5B%5B%22pageview%22%2Cnull%5D%5D&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","","Twitter","3658","3355","3447","3447","3658","211","3355","3658","303","36","37","1","1","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","h2","low","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"199.16.156.11","180","65","","-1","100","Image","3","3095","3476","image/gif;charset=utf-8","0","1","","100","3184","https://t.co/i/adsct?p_id=Twitter&p_user_id=0&txn_id=l61bk&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","1","3184","200","292","0","686","1","268","","181105_EE_C","3096","92","3097","100","","43","3477","87","GET","65","65","4219","0.51","-1","-1","t.co","100","-1","https://static.ads-twitter.com/oct.js","10","3089","/i/adsct?p_id=Twitter&p_user_id=0&txn_id=l61bk&tw_sale_amount=0&tw_order_quantity=0&tw_iframe_status=0","-1","","Twitter","3657","3477","3569","3569","3657","88","3095","3657","560","37","38","1","1","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","h2","low","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"108.177.104.149","350","631","","-1","100","","3","-1","-1","image/jpeg","","1","","-1","-1","https://s0.2mdn.net/6815910/1x1.jpg","-1","-1","200","-1","0","1009","642","1112","","181105_EE_C","-1","350","-1","100","81762","631","3491","-1","GET","631","","","0.40.2","-1","-1","s0.2mdn.net","100","-1","https://www.spotify.com/us/","14","3491","/6815910/1x1.jpg","50","","Google","3841","3491","3841","3841","3841","0","3491","3841","350","38","39","1","1","public, max-age=86400","h2","low","","","Mon, 05 Nov 2018 23:31:56 GMT","1","50",
"","148","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://idsync.rlcdn.com/1000.gif?memo=CJ66HBIwCiwIARDU_QgaJDJhMjJjYTYwLTk0OGQtNDhjYi1iYmFkLTVhYmY1MjY3YzViNhAAGg0Iiaf-3gUSBQjoBxAAQgBKAA","-1","-1","307","-1","","453","642","0","","181105_EE_C","-1","148","-1","-1","","0","3505","-1","GET","0","","","0.48.1","-1","-1","idsync.rlcdn.com","-1","-1","https://www.spotify.com/us/","-1","3505","/1000.gif?memo=CJ66HBIwCiwIARDU_QgaJDJhMjJjYTYwLTk0OGQtNDhjYi1iYmFkLTVhYmY1MjY3YzViNhAAGg0Iiaf-3gUSBQjoBxAAQgBKAA","-1","","","3653","3505","3653","3653","3653","0","3505","3653","148","39","40","1","1","no-cache, no-store","","","","","","","",
"","402","","","-1","-1","","3","-1","-1","text/html; charset=iso-8859-1","","1","","-1","-1","https://ssum.casalemedia.com/usermatchredir?s=185111&cb=https%3A%2F%2Fidsync.rlcdn.com%2F461896.gif%3Fserved_by%3Devergreen%26partner_uid%3D__UID__","-1","-1","302","-1","","991","642","0","","181105_EE_C","-1","402","-1","-1","","0","3506","-1","GET","343","","","0.36.3","-1","-1","ssum.casalemedia.com","-1","-1","https://www.spotify.com/us/","-1","3506","/usermatchredir?s=185111&cb=https%3A%2F%2Fidsync.rlcdn.com%2F461896.gif%3Fserved_by%3Devergreen%26partner_uid%3D__UID__","-1","","","3908","3506","3908","3908","3908","0","3506","3908","402","40","41","1","1","max-age=0, no-cache, no-store","","","","","Mon, 05 Nov 2018 00:49:14 GMT","","",
"64.233.171.156","126","","","-1","-1","Document","3","3124","3582","text/html; charset=UTF-8","0","1","","100","3382","https://adservice.google.com/ddm/fls/i/src=4721227;type=pagev;cat=spoti0;ord=8248797345451;gtm=2wgas3;auiddc=46042542.1541378881;u1=us;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","107","3382","200","200","","689","","438","","181105_EE_C","3231","71","3272","100","","194","3583","110","GET","177","177","","0.52","-1","-1","adservice.google.com","100","-1","","11","3123","/ddm/fls/i/src=4721227;type=pagev;cat=spoti0;ord=8248797345451;gtm=2wgas3;auiddc=46042542.1541378881;u1=us;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Google","3709","3583","3654","3654","3709","55","3124","3709","543","41","42","1","1","private, max-age=0","h2","high","","gzip","Mon, 05 Nov 2018 00:49:13 GMT","","",
"108.177.111.99","243","42","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://www.google.com/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-5784146-31&cid=280203886.1541378881&jid=266587503&_v=j71&z=669346913","-1","-1","200","-1","0","471","642","1162","","181105_EE_C","-1","243","-1","100","","821","3642","-1","GET","42","","","0.42.2","-1","-1","www.google.com","100","-1","https://www.spotify.com/us/","15","3642","/ads/ga-audiences?v=1&aip=1&t=sr&_r=4&tid=UA-5784146-31&cid=280203886.1541378881&jid=266587503&_v=j71&z=669346913","-1","","Google","3885","3642","3885","3885","3885","0","3642","3885","243","42","43","1","1","no-cache, must-revalidate","h2","low","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","527","","","-1","-1","","3","-1","-1","","","1","","-1","-1","https://pm.w55c.net/ping_match.gif?st=LIVERAMP&rurl=https%3A%2F%2Fidsync.rlcdn.com%2F360787.gif%3Fserved_by%3Devergreen%26partner_uid%3D_wfivefivec_","-1","-1","302","-1","","678","642","0","","181105_EE_C","-1","527","-1","-1","","0","3653","-1","GET","0","","","0.48.2","-1","-1","pm.w55c.net","-1","-1","https://www.spotify.com/us/","-1","3653","/ping_match.gif?st=LIVERAMP&rurl=https%3A%2F%2Fidsync.rlcdn.com%2F360787.gif%3Fserved_by%3Devergreen%26partner_uid%3D_wfivefivec_","-1","","","4180","3653","4180","4180","4180","0","3653","4180","527","43","44","1","1","no-cache, must-revalidate","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"34.192.115.120","65","42","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=125310&dpuuid=0-bfe5a373-6323-4979-9fd1-f8bf577cbba7&redir=https%3A%2F%2Ft.myvisualiq.net%2Fsync%3Fprid%3DAOEPNR1%26ao%3D0%26pruuid%3D%24%7BDD_UUID%7D","-1","-1","200","-1","0","449","642","1648","","181105_EE_C","-1","65","-1","-1","","42","3654","-1","GET","42","","","0.38.2","-1","-1","dpm.demdex.net","100","-1","https://www.spotify.com/us/","12","3654","/demconf.jpg?et:ibs%7cdata:dpid=125310&dpuuid=0-bfe5a373-6323-4979-9fd1-f8bf577cbba7&redir=https%3A%2F%2Ft.myvisualiq.net%2Fsync%3Fprid%3DAOEPNR1%26ao%3D0%26pruuid%3D%24%7BDD_UUID%7D","-1","","","3719","3654","3719","3719","3719","0","3654","3719","65","44","45","1","1","no-cache,no-store,must-revalidate,max-age=0,proxy-revalidate,no-transform,private","http/1.1","low","","","Thu, 01 Jan 1970 00:00:00 GMT","","",
"108.177.103.148","117","","","-1","-1","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://4721227.fls.doubleclick.net/ddm/fls/r/src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","-1","200","-1","","1458","","625","","181105_EE_C","-1","110","-1","100","","1414","3708","-1","GET","810","810","","0.53.1","-1","-1","4721227.fls.doubleclick.net","100","-1","","6","3708","/ddm/fls/r/src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","","Google","3825","3708","3818","3818","3825","7","3708","3825","117","45","46","1","1","private, max-age=0","h2","high","","gzip","Mon, 05 Nov 2018 00:49:13 GMT","","",
"63.251.98.12","53","","","-1","-1","","3","-1","-1","text/html;charset=UTF-8","","1","","-1","-1","https://loadus.exelator.com/load/?p=204&g=1260&buid=0-ade20214-7c52-48af-910f-23de32a81414&xl8blockcheck=1","-1","-1","200","-1","","1407","642","791","","181105_EE_C","-1","52","-1","-1","","72","3766","-1","GET","72","","","0.39.2","-1","-1","loadus.exelator.com","100","-1","https://www.spotify.com/us/","13","3766","/load/?p=204&g=1260&buid=0-ade20214-7c52-48af-910f-23de32a81414&xl8blockcheck=1","-1","","","3819","3766","3818","3818","3819","1","3766","3819","53","46","47","1","1","no-cache","h2","low","","","","","",
"104.78.244.140","119","62","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://tags.bluekai.com/site/21399?dt=0&r=507642265&sig=313029287&bkca=KJpnEnWN6WNm1qj/1g/yNMD0BfcxBEaJu+uN1WAp6DNJBE1p+eYluWknEx19TuAv2x==","-1","-1","200","-1","0","296","642","1317","","181105_EE_C","-1","118","-1","100","0","62","3791","-1","GET","62","","","0.37.2","-1","-1","tags.bluekai.com","100","-1","https://www.spotify.com/us/","16","3791","/site/21399?dt=0&r=507642265&sig=313029287&bkca=KJpnEnWN6WNm1qj/1g/yNMD0BfcxBEaJu+uN1WAp6DNJBE1p+eYluWknEx19TuAv2x==","0","","Akamai","3910","3791","3909","3909","3910","1","3791","3910","119","47","48","1","1","","http/1.1","low","","","","","",
"","683","","","-1","-1","Image","3","-1","-1","","","1","","-1","-1","https://insight.adsrvr.org/track/conv/?adv=3ysyqec&ct=0:2azffrr&fmt=3","-1","-1","302","-1","","0","1","0","","181105_EE_C","-1","683","-1","-1","","0","3827","-1","GET","0","","","0.57","-1","-1","insight.adsrvr.org","-1","-1","https://4721227.fls.doubleclick.net/ddm/fls/r/src=4721227;type=uidfq0;cat=spoti0;ord=9519590845855;gtm=2wgas3;auiddc=46042542.1541378881;u2=a8693c51cb81fba9e7eefe5c2d216401;_dc_1=1;~oref=https%3A%2F%2Fwww.spotify.com%2Fus%2F","-1","3827","/track/conv/?adv=3ysyqec&ct=0:2azffrr&fmt=3","-1","","","4510","3827","4510","4510","4510","0","3827","4510","683","48","49","1","1","private,no-cache, must-revalidate","","","","","","","",
"96.17.32.91","110","43","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://ssum.casalemedia.com/usermatchredir?s=185111&cb=https%3A%2F%2Fidsync.rlcdn.com%2F461896.gif%3Fserved_by%3Devergreen%26partner_uid%3D__UID__&C=1","-1","-1","200","-1","0","253","642","1913","","181105_EE_C","-1","110","-1","100","","386","3908","-1","GET","43","","","0.36.4","-1","-1","ssum.casalemedia.com","100","-1","https://www.spotify.com/us/","17","3908","/usermatchredir?s=185111&cb=https%3A%2F%2Fidsync.rlcdn.com%2F461896.gif%3Fserved_by%3Devergreen%26partner_uid%3D__UID__&C=1","-1","","Akamai","4018","3908","4018","4018","4018","0","3908","4018","110","49","50","1","1","max-age=0, no-cache, no-store","http/1.1","low","","","Mon, 05 Nov 2018 00:49:14 GMT","","",
"204.79.197.200","54","","","-1","-1","Image","3","3909","4131","","","1","","-1","4025","https://bat.bing.com/action/0?ti=5489004&Ver=2&mid=36ed244d-357c-86a0-bdff-851a7afbb4f6&pi=0&lg=en-US&sw=375&sh=667&sc=32&r=&p=https%3A%2F%2F4721227.fls.doubleclick.net%2Factivityi%3Bsrc%3D4721227%3Btype%3Duidfq0%3Bcat%3Dspoti0%3Bord%3D9519590845855%3Bgtm%3D2wgas3%3Bauiddc%3D46042542.1541378881%3Bu2%3Da8693c51cb81fba9e7eefe5c2d216401%3B~oref%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F%3F&lt=727&evt=pageLoad&ifm=1&msclkid=N&rn=151384","79","4025","204","106","","302","1","654","","181105_EE_C","3988","45","3989","-1","","0","4132","36","GET","0","","9449","0.61","-1","-1","bat.bing.com","-1","-1","https://bat.bing.com/bat.js","18","3907","/action/0?ti=5489004&Ver=2&mid=36ed244d-357c-86a0-bdff-851a7afbb4f6&pi=0&lg=en-US&sw=375&sh=667&sc=32&r=&p=https%3A%2F%2F4721227.fls.doubleclick.net%2Factivityi%3Bsrc%3D4721227%3Btype%3Duidfq0%3Bcat%3Dspoti0%3Bord%3D9519590845855%3Bgtm%3D2wgas3%3Bauiddc%3D46042542.1541378881%3Bu2%3Da8693c51cb81fba9e7eefe5c2d216401%3B~oref%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F%3F&lt=727&evt=pageLoad&ifm=1&msclkid=N&rn=151384","-1","","","4186","4132","4177","4177","4186","9","3909","4186","275","50","51","1","1","no-cache, must-revalidate","h2","low","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"64.233.171.156","87","","","-1","-1","Script","3","3891","4159","text/javascript; charset=UTF-8","0","1","","100","3994","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/938675917/?random=1541378954074&cv=9&fst=1541378954074&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&sendb=1&frm=2&url=https%3A%2F%2F4721227.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D4721227%3Btype%3Duidfq0%3Bcat%3Dspoti0%3Bord%3D9519590845855%3Bgtm%3D2wgas3%3Bauiddc%3D46042542.1541378881%3Bu2%3Da8693c51cb81fba9e7eefe5c2d216401%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F&ref=https%3A%2F%2F4721227.fls.doubleclick.net%2Factivityi%3Bsrc%3D4721227%3Btype%3Duidfq0%3Bcat%3Dspoti0%3Bord%3D9519590845855%3Bgtm%3D2wgas3%3Bauiddc%3D46042542.1541378881%3Bu2%3Da8693c51cb81fba9e7eefe5c2d216401%3B~oref%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F%3F&rfmt=3&fmt=4","45","3994","200","165","","1835","17","908","","181105_EE_C","3936","71","3937","100","","1994","4160","57","GET","1080","1080","919","0.59","-1","-1","googleads.g.doubleclick.net","100","-1","https://www.googleadservices.com/pagead/conversion.js","20","3882","/pagead/viewthroughconversion/938675917/?random=1541378954074&cv=9&fst=1541378954074&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&sendb=1&frm=2&url=https%3A%2F%2F4721227.fls.doubleclick.net%2Fddm%2Ffls%2Fr%2Fsrc%3D4721227%3Btype%3Duidfq0%3Bcat%3Dspoti0%3Bord%3D9519590845855%3Bgtm%3D2wgas3%3Bauiddc%3D46042542.1541378881%3Bu2%3Da8693c51cb81fba9e7eefe5c2d216401%3B_dc_1%3D1%3B~oref%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F&ref=https%3A%2F%2F4721227.fls.doubleclick.net%2Factivityi%3Bsrc%3D4721227%3Btype%3Duidfq0%3Bcat%3Dspoti0%3Bord%3D9519590845855%3Bgtm%3D2wgas3%3Bauiddc%3D46042542.1541378881%3Bu2%3Da8693c51cb81fba9e7eefe5c2d216401%3B~oref%3Dhttps%253A%252F%252Fwww.spotify.com%252Fus%252F%3F&rfmt=3&fmt=4","-1","","Google","4247","4160","4231","4231","4247","16","3891","4247","354","51","52","1","1","no-cache, must-revalidate","h2","high","","gzip","Fri, 01 Jan 1990 00:00:00 GMT","","",
"52.200.63.47","63","42","","-1","100","","3","-1","-1","image/gif","","1","","-1","-1","https://idsync.rlcdn.com/360787.gif?served_by=evergreen&partner_uid=e5QCcdJ31Gjt4S5","-1","-1","200","-1","0","337","642","897","","181105_EE_C","-1","63","-1","100","","42","4180","-1","GET","42","","","0.48.3","-1","-1","idsync.rlcdn.com","100","-1","https://www.spotify.com/us/","19","4180","/360787.gif?served_by=evergreen&partner_uid=e5QCcdJ31Gjt4S5","-1","","Reapleaf","4243","4180","4243","4243","4243","0","4180","4243","63","52","53","1","1","no-cache, no-store","h2","low","","","","","",
