"ip_addr","load_ms","protocol","image_total","minify_save","score_cookies","score_compress","priority","requestType","type","dns_start","ssl_end","contentType","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","is_base_page","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","contentEncoding","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","expires","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","jpeg_scan_count","score_progressive_jpeg",
"108.174.10.14","76","h2","","","-1","-1","high","","3","-1","-1","application/javascript","0","1","","100","-1","https://px.ads.linkedin.com/collect/?time=1541378789467&pid=7516&url=https%3A%2F%2Fvimeo.com%2F&pageUrl=https%3A%2F%2Fvimeo.com%2F&ref=&fmt=js&s=1&cookiesTest=true","-1","-1","200","-1","","","480","","356","","","gzip","181105_1R_A","-1","76","-1","0","0","40","8855","-1","GET","20","40","","","0.78.1","-1","-1","px.ads.linkedin.com","100","-1","","33","8855","/collect/?time=1541378789467&pid=7516&url=https%3A%2F%2Fvimeo.com%2F&pageUrl=https%3A%2F%2Fvimeo.com%2F&ref=&fmt=js&s=1&cookiesTest=true","0","","","8931","8855","8931","8931","8931","0","8855","8931","76","94","95","1","0","","",
"35.169.133.204","67","h2","43","","-1","100","low","Image","3","8595","8866","image/gif","","1","","-1","8753","https://b.siftscience.com/i.gif?bk=9fc40762c3&tm=24&r=793304500&v=101&cs=UTF-8&h=vimeo.com&l=en-US&S=a824b3400f1b3ecc7e8d516e5f5168a6&uu=61fcb9c7-1192-4e32-a29b-178761b72ba0&t=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&u=https%3A%2F%2Fvimeo.com%2F&ua=Mozilla%2F5.0%20(iPhone%3B%20CPU%20iPhone%20OS%2011_4_1%20like%20Mac%20OS%20X)%20AppleWebKit%2F605.1.15%20(KHTML%2C%20like%20Gecko)%20Mobile%2F15G77&mh=d41d8cd98f00b204e9800998ecf8427e&ph=d41d8cd98f00b204e9800998ecf8427e&sh=667&sw=375&cd=32&p=iPhone&to=300&d=60&z=z","69","8753","200","113","0","","210","1","584","","private, no-cache, no-cache=Set-Cookie, proxy-revalidate","","181105_1R_A","8664","59","8665","-1","","43","8867","88","GET","43","","Thu, 01 Jan 1970 00:00:00 GMT","1721","0.79","-1","-1","b.siftscience.com","100","-1","https://f.vimeocdn.com/js_opt/vendor/siftscience/siftscience.1.0.min.js?DEV","34","8593","/i.gif?bk=9fc40762c3&tm=24&r=793304500&v=101&cs=UTF-8&h=vimeo.com&l=en-US&S=a824b3400f1b3ecc7e8d516e5f5168a6&uu=61fcb9c7-1192-4e32-a29b-178761b72ba0&t=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&u=https%3A%2F%2Fvimeo.com%2F&ua=Mozilla%2F5.0%20(iPhone%3B%20CPU%20iPhone%20OS%2011_4_1%20like%20Mac%20OS%20X)%20AppleWebKit%2F605.1.15%20(KHTML%2C%20like%20Gecko)%20Mobile%2F15G77&mh=d41d8cd98f00b204e9800998ecf8427e&ph=d41d8cd98f00b204e9800998ecf8427e&sh=667&sw=375&cd=32&p=iPhone&to=300&d=60&z=z","-1","","","8934","8867","8926","8926","8934","8","8595","8934","337","95","96","1","0","","",
"151.101.0.217","294","http/1.1","","","-1","-1","high","Document","3","5","116","text/html; charset=UTF-8","0","1","","100","31","https://vimeo.com/","2","31","200","85","","1","28484","","624","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","gzip","181105_1R_A","7","132","9","100","","114249","117","22","GET","27304","27304","Sun, 04 Nov 2018 12:47:06 GMT","","0.2","-1","-1","vimeo.com","100","-1","","1","0","/","-1","","Fastly","411","117","249","249","411","162","5","411","403","0","1","1","1","","",
"","558","","","","-1","-1","","Image","3","-1","-1","","","1","","-1","-1","https://sp.analytics.yahoo.com/spp.pl?a=10000&.yp=35723&gtmcb=1073617757","-1","-1","302","-1","","","0","14008","0","","no-cache, private, must-revalidate","","181105_1R_A","-1","558","-1","-1","","0","907","-1","GET","0","","Mon, 05 Nov 2018 00:47:07 GMT","36","0.30","-1","-1","sp.analytics.yahoo.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-RBKK&l=_gtm","-1","907","/spp.pl?a=10000&.yp=35723&gtmcb=1073617757","-1","","","1465","907","1465","1465","1465","0","907","1465","558","1","2","1","1","","",
"108.177.104.154","536","h2","","","-1","-1","high","Script","3","685","910","text/javascript","0","1","","100","759","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js","5","759","200","151","","","64462","1","177","","private, immutable, max-age=31536000","gzip","181105_1R_A","690","59","693","100","31536000","188372","927","66","GET","64036","64036","Mon, 05 Nov 2018 00:47:06 GMT","24863","0.24","-1","-1","securepubads.g.doubleclick.net","100","-1","https://www.googletagservices.com/tag/js/gpt.js","3","678","/gpt/pubads_impl_270.js","100","","Google","1463","927","986","986","1463","477","685","1463","758","2","3","1","1","","",
"64.233.180.156","131","h2","","","-1","-1","high","Script","3","679","928","application/javascript; charset=UTF-8","0","1","","100","762","https://adservice.google.com/adsid/integrator.js?domain=vimeo.com","11","762","200","166","","","638","1","180","","private, no-cache, no-store","gzip","181105_1R_A","690","73","691","100","","109","929","71","GET","104","104","","12055","0.23","-1","-1","adservice.google.com","100","-1","https://www.googletagservices.com/tag/js/gpt.js","2","677","/adsid/integrator.js?domain=vimeo.com","-1","","Google","1060","929","1002","1002","1060","58","679","1060","379","3","4","1","1","","",
"","526","","","","-1","-1","","Script","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909","-1","-1","302","-1","","","601","14189","0","","max-age=0, no-cache, no-store","","181105_1R_A","-1","526","-1","-1","","0","940","-1","GET","0","","Mon, 05 Nov 2018 00:47:07 GMT","426","0.33","-1","-1","pixel.mathtag.com","-1","-1","https://www.googletagmanager.com/gtm.js?id=GTM-RBKK&l=_gtm","-1","940","/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909","-1","","","1466","940","1466","1466","1466","0","940","1466","526","4","5","1","1","","",
"","657","","","","-1","-1","","Beacon","3","-1","-1","image/gif","0","1","","100","-1","https://vimeo.com/ablincoln/fatal_attraction?type=pageview&target=%2F","-1","-1","200","-1","","","831","5","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","gzip","181105_1R_A","-1","657","-1","100","","0","1266","-1","POST","55","0","Sun, 04 Nov 2018 12:47:07 GMT","8022","0.36","-1","-1","vimeo.com","100","-1","https://f.vimeocdn.com/js_opt/creator_lohp_combined.min.js?15170449","-1","1266","/ablincoln/fatal_attraction?type=pageview&target=%2F","-1","","Fastly","1923","1266","1923","1923","1923","0","1266","1923","657","5","6","1","1","","",
"64.233.168.148","681","h2","","","-1","-1","high","Document","3","1060","1348","text/html; charset=UTF-8","0","1","","100","1130","https://3797665.fls.doubleclick.net/activityi;src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;~oref=https%3A%2F%2Fvimeo.com%2F?","1","1130","200","218","","","1025","","306","","no-cache, must-revalidate","gzip","181105_1R_A","1061","102","1062","100","","449","1349","68","GET","354","354","Fri, 01 Jan 1990 00:00:00 GMT","","0.35","-1","-1","3797665.fls.doubleclick.net","100","-1","","6","1059","/activityi;src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;~oref=https%3A%2F%2Fvimeo.com%2F","-1","","Google","2030","1349","1451","1451","2030","579","1060","2030","968","6","7","1","1","","",
"13.107.21.200","492","h2","","","-1","-1","low","","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=4019681&Ver=2","-1","-1","204","-1","","","745","1253","443","","no-cache, must-revalidate","","181105_1R_A","-1","492","-1","-1","","0","1465","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","","0.30.1","-1","-1","bat.bing.com","-1","-1","https://vimeo.com/","5","1465","/action/0?ti=4019681&Ver=2","-1","","","1957","1465","1957","1957","1957","0","1465","1957","492","7","8","1","1","","",
"96.16.205.68","488","http/1.1","","","-1","-1","high","","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909&mm_bnc&mm_bct","-1","-1","200","-1","","","1392","1253","690","","max-age=0, no-cache, no-store","","181105_1R_A","-1","488","-1","100","","884","1466","-1","GET","884","","Mon, 05 Nov 2018 00:47:07 GMT","","0.33.1","-1","-1","pixel.mathtag.com","100","-1","https://vimeo.com/","4","1466","/event/js?mt_pp=1&mt_adid=182258&mt_id=1137909&mm_bnc&mm_bct","-1","","Akamai","1954","1466","1954","1954","1954","0","1466","1954","488","8","9","1","1","","",
"13.107.21.200","162","h2","","","-1","-1","low","Image","3","-1","-1","","","1","","-1","-1","https://bat.bing.com/action/0?ti=4019681&Ver=2&mid=d1c098a0-9cec-d442-6a33-65c8449a8f0b&pi=0&lg=en-US&sw=375&sh=667&sc=32&tl=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&p=https%3A%2F%2Fvimeo.com%2F&r=&lt=1449&evt=pageLoad&msclkid=N&rn=86002","-1","-1","204","-1","","","156","1","203","","no-cache, must-revalidate","","181105_1R_A","-1","38","-1","-1","","0","1796","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","9449","0.41","-1","-1","bat.bing.com","-1","-1","https://bat.bing.com/bat.js","5","1795","/action/0?ti=4019681&Ver=2&mid=d1c098a0-9cec-d442-6a33-65c8449a8f0b&pi=0&lg=en-US&sw=375&sh=667&sc=32&tl=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&p=https%3A%2F%2Fvimeo.com%2F&r=&lt=1449&evt=pageLoad&msclkid=N&rn=86002","-1","","","1958","1796","1834","1834","1958","124","1796","1958","162","9","10","1","1","","",
"64.233.180.156","158","h2","","","-1","-1","high","Script","3","1786","2021","text/javascript; charset=UTF-8","0","1","","100","1855","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/993702637/?random=1541378827690&cv=9&fst=1541378827690&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=376635471%2C659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fvimeo.com%2F&tiba=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&async=1&rfmt=3&fmt=4","2","1855","200","166","","","1724","16","456","","no-cache, must-revalidate","gzip","181105_1R_A","1788","89","1788","100","","1593","2022","67","GET","970","970","Fri, 01 Jan 1990 00:00:00 GMT","923","0.40","-1","-1","googleads.g.doubleclick.net","100","-1","https://www.googleadservices.com/pagead/conversion_async.js","7","1784","/pagead/viewthroughconversion/993702637/?random=1541378827690&cv=9&fst=1541378827690&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=376635471%2C659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fvimeo.com%2F&tiba=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&async=1&rfmt=3&fmt=4","-1","","Google","2180","2022","2111","2111","2180","69","1786","2180","393","10","11","1","1","","",
"","127","","","","-1","-1","","Document","3","-1","-1","text/html; charset=UTF-8","","1","","-1","-1","https://adservice.google.com/ddm/fls/i/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","-1","302","-1","","","701","","0","","no-cache, must-revalidate","","181105_1R_A","-1","127","-1","-1","","0","2052","-1","GET","0","","Fri, 01 Jan 1990 00:00:00 GMT","","0.44","-1","-1","adservice.google.com","-1","-1","","-1","2052","/ddm/fls/i/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","","","2179","2052","2179","2179","2179","0","2052","2179","127","11","12","1","1","","",
"64.233.168.148","238","h2","","","-1","-1","high","Document","3","-1","-1","text/html; charset=UTF-8","0","1","","100","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","-1","200","-1","","","2583","","551","","private, max-age=0","gzip","181105_1R_A","-1","139","-1","100","","5845","2179","-1","GET","1934","1934","Mon, 05 Nov 2018 00:47:08 GMT","","0.44.1","-1","-1","3797665.fls.doubleclick.net","100","-1","","6","2179","/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","","Google","2417","2179","2318","2318","2417","99","2179","2417","238","12","13","1","1","","",
"173.194.78.139","258","h2","35","","-1","100","low","Image","3","2067","2268","image/gif","","1","","-1","2120","https://www.google-analytics.com/collect?v=1&_v=j71&a=1254319831&t=pageview&_s=1&dl=https%3A%2F%2Fvimeo.com%2F&dp=%2F%3F&ul=en-us&de=UTF-8&dt=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=SCCAAEALC~&jid=&gjid=&cid=47698616.1541378785&tid=UA-76641-8&_gid=646496569.1541378785&gtm=2wgas3RBKK&cd1=logged_out&cd2=none&cd3=en&cd4=13254036.1414793013&cd8=LOHP&cd12=0&cd20=none&cd17=47698616.1541378785&z=660603615","2","2120","200","148","0","","394","14","539","","no-cache, no-store, must-revalidate","","181105_1R_A","2069","52","2069","100","","35","2269","51","GET","35","","Mon, 01 Jan 1990 00:00:00 GMT","84","0.45","-1","-1","www.google-analytics.com","100","-1","https://www.google-analytics.com/analytics.js","8","2065","/collect?v=1&_v=j71&a=1254319831&t=pageview&_s=1&dl=https%3A%2F%2Fvimeo.com%2F&dp=%2F%3F&ul=en-us&de=UTF-8&dt=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&sd=32-bit&sr=375x667&vp=375x603&je=0&_u=SCCAAEALC~&jid=&gjid=&cid=47698616.1541378785&tid=UA-76641-8&_gid=646496569.1541378785&gtm=2wgas3RBKK&cd1=logged_out&cd2=none&cd3=en&cd4=13254036.1414793013&cd8=LOHP&cd12=0&cd20=none&cd17=47698616.1541378785&z=660603615","-1","","Google","2527","2269","2321","2321","2527","206","2067","2527","459","13","14","1","1","","",
"157.240.18.35","290","h2","44","","-1","100","low","Image","3","2136","2290","image/gif","","1","","-1","2198","https://www.facebook.com/tr/?id=1472749159700779&ev=PageView&dl=https%3A%2F%2Fvimeo.com%2F&rl=&if=false&ts=1541378828062&sw=375&sh=667&v=2.8.32&r=stable&a=tmgoogletagmanager&ec=0&o=30&fbp=fb.1.1541378785226.710976988&it=1541378827773&coo=false","33","2198","200","92","0","","418","25","358","","no-cache, must-revalidate, max-age=0","","181105_1R_A","2169","60","2170","100","","44","2291","28","GET","44","","Mon, 05 Nov 2018 00:47:08 GMT","20846","0.46","-1","-1","www.facebook.com","100","-1","https://connect.facebook.net/en_US/fbevents.js","9","2134","/tr/?id=1472749159700779&ev=PageView&dl=https%3A%2F%2Fvimeo.com%2F&rl=&if=false&ts=1541378828062&sw=375&sh=667&v=2.8.32&r=stable&a=tmgoogletagmanager&ec=0&o=30&fbp=fb.1.1541378785226.710976988&it=1541378827773&coo=false","-1","","Facebook","2581","2291","2351","2351","2581","230","2136","2581","443","14","15","1","1","","",
"108.177.111.147","243","h2","42","","-1","100","low","Image","3","2185","2340","image/gif","","1","","-1","2230","https://www.google.com/pagead/1p-user-list/993702637/?random=1541378827690&cv=9&fst=1541376000000&num=1&guid=ON&eid=376635471%2C659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fvimeo.com%2F&tiba=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&async=1&fmt=3&crd=CITQGw&cdct=2&is_vtc=1&random=1300935952&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","2","2230","200","110","0","","481","1","526","","no-cache, no-store, must-revalidate","","181105_1R_A","2187","75","2188","100","","42","2341","42","GET","42","","Fri, 01 Jan 1990 00:00:00 GMT","649","0.48","-1","-1","www.google.com","100","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/993702637/?random=1541378827690&cv=9&fst=1541378827690&num=1&guid=ON&resp=GooglemKTybQhCsO&eid=376635471%2C659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fvimeo.com%2F&tiba=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&async=1&rfmt=3&fmt=4","10","2183","/pagead/1p-user-list/993702637/?random=1541378827690&cv=9&fst=1541376000000&num=1&guid=ON&eid=376635471%2C659255991&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_his=1&u_tz=-300&u_java=false&u_nplug=0&u_nmime=0&gtm=2wgas3&sendb=1&frm=0&url=https%3A%2F%2Fvimeo.com%2F&tiba=Vimeo%20%7C%20The%20high-quality%20home%20for%20video%20hosting%20and%20watching&async=1&fmt=3&crd=CITQGw&cdct=2&is_vtc=1&random=1300935952&resp=GooglemKTybQhCsO&rmt_tld=0&ipr=y","-1","","Google","2584","2341","2416","2416","2584","168","2185","2584","397","15","16","1","1","","",
"","669","","","","-1","-1","","Document","3","-1","-1","","","1","","-1","-1","https://aax-eu.amazon-adsystem.com/s/iu3?d=generic&ex-fargs=%3Fid%3D1875ae9d-36b2-645e-e650-5cf9d2346763%26type%3DUNKNOWN%26m%3D3&ex-fch=416613&ex-src=https://vimeo.com/&ex-hargs=v%3D1.0%3Bc%3D4198834160702%3Bp%3D1875AE9D-36B2-645E-E650-5CF9D2346763&cb=334197829686771800","-1","-1","302","-1","","","733","1","0","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","","181105_1R_A","-1","669","-1","-1","","0","2455","-1","GET","0","","Thu, 01 Jan 1970 00:00:00 GMT","954","0.50","-1","-1","aax-eu.amazon-adsystem.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","2455","/s/iu3?d=generic&ex-fargs=%3Fid%3D1875ae9d-36b2-645e-e650-5cf9d2346763%26type%3DUNKNOWN%26m%3D3&ex-fch=416613&ex-src=https://vimeo.com/&ex-hargs=v%3D1.0%3Bc%3D4198834160702%3Bp%3D1875AE9D-36B2-645E-E650-5CF9D2346763&cb=334197829686771800","-1","","","3124","2455","3124","3124","3124","0","2455","3124","669","16","17","1","1","","",
"13.58.167.219","103","http/1.1","35","","-1","100","low","Image","3","2242","2484","image/gif","","1","","-1","2311","https://pixel.quantserve.com/pixel;r=631696633;labels=_fp.event.Homepage;rf=0;a=p-Tx6XHrG_zs1Vy;url=https%3A%2F%2Fvimeo.com%2F;fpan=0;fpa=P0-1332817325-1541378785691;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=375x667x32;enc=n;dst=1;et=1541378828153;tzo=300;ogl=type.business%252Ebusiness%2Curl.https%3A%2F%2Fvimeo%252Ecom%2Ctitle.Vimeo%3A%20Watch%252C%20upload%252C%20and%20share%20HD%20and%204K%20videos%20with%20no%20ads%2Cdescription.Join%20the%20web%E2%80%99s%20most%20supportive%20community%20of%20creators%20and%20get%20high-quality%20tools%20%2Cimage.https%3A%2F%2Ff%252Evimeocdn%252Ecom%2Fimages_v6%2Flogo%252Epng%3FDEV%2Ctype.business%252Ebusiness","27","2311","200","173","0","","562","20","997","","private, no-cache, no-store, proxy-revalidate","","181105_1R_A","2269","53","2270","-1","","35","2484","41","GET","35","","Fri, 04 Aug 1978 12:00:00 GMT","275","0.49","-1","-1","pixel.quantserve.com","100","-1","https://secure.quantserve.com/quant.js","11","2240","/pixel;r=631696633;labels=_fp.event.Homepage;rf=0;a=p-Tx6XHrG_zs1Vy;url=https%3A%2F%2Fvimeo.com%2F;fpan=0;fpa=P0-1332817325-1541378785691;ns=0;ce=1;qjs=1;qv=4c19192-20180628134937;cm=;ref=;je=0;sr=375x667x32;enc=n;dst=1;et=1541378828153;tzo=300;ogl=type.business%252Ebusiness%2Curl.https%3A%2F%2Fvimeo%252Ecom%2Ctitle.Vimeo%3A%20Watch%252C%20upload%252C%20and%20share%20HD%20and%204K%20videos%20with%20no%20ads%2Cdescription.Join%20the%20web%E2%80%99s%20most%20supportive%20community%20of%20creators%20and%20get%20high-quality%20tools%20%2Cimage.https%3A%2F%2Ff%252Evimeocdn%252Ecom%2Fimages_v6%2Flogo%252Epng%3FDEV%2Ctype.business%252Ebusiness","-1","","","2587","2484","2537","2537","2587","50","2242","2587","344","17","18","1","1","","",
"","345","","","","-1","-1","","Document","3","-1","-1","","","1","","-1","-1","https://s.amazon-adsystem.com/iu3?d=generic&ex-fargs=%3Fid%3D28d93638-9534-116c-3b29-c953f3fe042e%26type%3DUNKNOWN%26m%3D7&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D5919699720701%3Bp%3D28D93638-9534-116C-3B29-C953F3FE042E&cb=866322642825825200","-1","-1","302","-1","","","729","1","0","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","","181105_1R_A","-1","345","-1","-1","","0","2490","-1","GET","0","","Thu, 01 Jan 1970 00:00:00 GMT","2070","0.51","-1","-1","s.amazon-adsystem.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","2490","/iu3?d=generic&ex-fargs=%3Fid%3D28d93638-9534-116c-3b29-c953f3fe042e%26type%3DUNKNOWN%26m%3D7&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D5919699720701%3Bp%3D28D93638-9534-116C-3B29-C953F3FE042E&cb=866322642825825200","-1","","","2835","2490","2835","2835","2835","0","2490","2835","345","18","19","1","1","","",
"","440","","","","-1","-1","","Document","3","-1","-1","","","1","","-1","-1","https://s.amazon-adsystem.com/iu3?d=generic&ex-fargs=%3Fid%3D42b24438-a5d3-7e27-4394-c8c26dcb07e1%26type%3DUNKNOWN%26m%3D1&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D9652012120301%3Bp%3D42B24438-A5D3-7E27-4394-C8C26DCB07E1&cb=627971263543971700","-1","-1","302","-1","","","729","1","0","","max-age=0, no-cache, no-store, private, must-revalidate, s-maxage=0","","181105_1R_A","-1","440","-1","-1","","0","2523","-1","GET","0","","Thu, 01 Jan 1970 00:00:00 GMT","3182","0.52","-1","-1","s.amazon-adsystem.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","2523","/iu3?d=generic&ex-fargs=%3Fid%3D42b24438-a5d3-7e27-4394-c8c26dcb07e1%26type%3DUNKNOWN%26m%3D1&ex-fch=416613&ex-src=https://www.vimeo.com&ex-hargs=v%3D1.0%3Bc%3D9652012120301%3Bp%3D42B24438-A5D3-7E27-4394-C8C26DCB07E1&cb=627971263543971700","-1","","","2963","2523","2963","2963","2963","0","2523","2963","440","19","20","1","1","","",
"","199","","","","-1","-1","","Script","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=","-1","-1","302","-1","","","616","10","0","","max-age=0, no-cache, no-store","","181105_1R_A","-1","199","-1","-1","","0","2526","-1","GET","0","","Mon, 05 Nov 2018 00:47:08 GMT","","0.54","-1","-1","pixel.mathtag.com","-1","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","-1","2526","/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=","-1","","","2725","2526","2725","2725","2725","0","2526","2725","199","20","21","1","1","","",
"96.16.205.68","112","http/1.1","","","-1","-1","high","","3","-1","-1","text/javascript","","1","","-1","-1","https://pixel.mathtag.com/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct","-1","-1","200","-1","","","1405","10","1044","","max-age=0, no-cache, no-store","","181105_1R_A","-1","111","-1","100","","898","2725","-1","GET","898","","Mon, 05 Nov 2018 00:47:08 GMT","","0.54.1","-1","-1","pixel.mathtag.com","100","-1","https://3797665.fls.doubleclick.net/ddm/fls/r/src=3797665;type=remar853;cat=Gener-;ord=228727811533;gtm=2wgas3;auiddc=1433968841.1541378784;_dc_1=1;~oref=https%3A%2F%2Fvimeo.com%2F","4","2725","/event/js?mt_id=442390&mt_adid=109363&v1=&v2=&v3=&s1=&s2=&s3=&mm_bnc&mm_bct","-1","","Akamai","2837","2725","2836","2836","2837","1","2725","2837","112","21","22","1","1","","",
